Label,Domain_score,Domain_name,DomainToolRegistrars,knujon,DomainNameEntropy,registrar_prices,ttlRisk,spamhausTld,domain_age,AlexaLevSim
maleware,6.444444444,ssartpia.or.kr,0.6,0.6,0.033615525,0.6,0.7,0.6,0.5,0.714285714
maleware,6.444444444,51156434.swh.strato-hosting.eu,0.6,0.6,0.426846261,0.6,0.7,0.034782609,0.5,0.705882353
maleware,6.111111111,alsera.de,0.6,0.6,0.027059198,0.6,0.7,0.002484472,0.5,0.666666667
maleware,5.888888889,apextechnotools.com,0.097315436,0.272452069,0.085347744,0,0.6,0.060869565,0.5,0.684210526
maleware,5.444444444,avtobanka.ru,0.6,0.6,0.053976196,0.6,0.6,0.034782609,0.5,0.692307692
maleware,5.666666667,avtobaraxlo.ru,0.6,0.6,0.094990442,0.6,0.6,0.034782609,0.5,0.642857143
maleware,6.111111111,bgs.qhedu.net,0.6,0.6,0.146307556,0.6,0.7,0.058385093,0.5,0.615384615
maleware,6.777777778,flipvine.com,0.6,0.049445005,0.06512744,0.78538648,0.5,0.060869565,0.5,0.916666667
maleware,6.333333333,googleleadservices.cn,0.6,0.6,0.05066709,0.6,0.7,0.288198758,0.5,0.80952381
maleware,6.444444444,wenn88.com,0.6,0.6,0.274848592,0.6,0.7,0.060869565,0.5,0.7
maleware,6.111111111,yiduaner.cn,0.6,0.6,0.050492058,0.6,0.7,0.288198758,0.5,0.666666667
maleware,5.666666667,ads.mail3x.com,0.6,0.6,0.170253039,0.6,0.3,0.060869565,0.5,0.642857143
maleware,5.666666667,sunggysus.com,0.6,0.6,0.047559207,0.6,0.7,0.060869565,0.5,0.692307692
maleware,5.888888889,thelrein.com,0.6,0.6,0.042695143,0.6,0.7,0.060869565,0.5,0.75
maleware,6,uci.securesoft.info,0.097315436,0.272452069,0.051046388,0,0.7,0.093167702,0.5,0.55
maleware,5.777777778,scuolaartedanza.net,0.6,0.6,0.067905699,0.6,0.7,0.058385093,0.5,0.526315789
maleware,5.666666667,dl.bzgthg.com,0.6,0.6,0.083451564,0.6,0.6,0.060869565,0.5,0.538461538
maleware,5.888888889,archtopmakers.com,0.6,0.6,0.050325823,0.6,0.7,0.060869565,0.5,0.764705882
phishtank,6.777777778,www.dofus.mom,0.6,0.6,0.062739428,0.6,0.7,0,0.5,1
phishtank,5.777777778,beau-mondes.com,0.097315436,0.272452069,0.054551509,0,0.7,0.060869565,0.5,0.666666667
phishtank,5.777777778,zoosummit.ru,0.6,0.6,0.070924644,0.6,0.7,0.034782609,0.5,0.6
phishtank,5.888888889,succesmantra.com,0.6,0.6,0.040943508,0.6,0.7,0.060869565,0.5,0.75
phishtank,5.444444444,bitoex-claimextrabonuses.000webhostapp.com,0.6,0.6,0.16475565,0.6,0.7,0.060869565,0.5,0
phishtank,5.777777778,wildernesssafariss.000webhostapp.com,0.6,0.6,0.133918559,0.6,0.7,0.060869565,0.5,0.472222222
phishtank,5.777777778,recordingcardvirement.000webhostapp.com,0.6,0.6,0.132522911,0.6,0.7,0.060869565,0.5,0.435897436
phishtank,5.333333333,secureaccountpay-pal.000webhostapp.com,0.6,0.6,0.134498475,0.6,0.7,0.060869565,0.5,0
phishtank,5.555555556,kate3712.000webhostapp.com,0.6,0.6,0.320935963,0.6,0.7,0.060869565,0.5,0
phishtank,5.444444444,extraneous-fleets.000webhostapp.com,0.6,0.6,0.165530084,0.6,0.7,0.060869565,0.5,0
phishtank,6,ertyufa.000webhostapp.com,0.6,0.6,0.156276848,0.6,0.7,0.060869565,0.5,0.68
phishtank,5.555555556,testq1w2e3r4.000webhostapp.com,0.6,0.6,0.347375904,0.6,0.7,0.060869565,0.5,0
phishtank,5.444444444,bitoex-bonuses-btc.000webhostapp.com,0.6,0.6,0.161813287,0.6,0.7,0.060869565,0.5,0
phishtank,6.333333333,www.login-blockchain-com.live,0.6,0.6,0.081297617,0.6,0.7,0.29068323,0.5,0.517241379
phishtank,5.777777778,www.login-blockchain-com.digital,0.6,0.049445005,0.074496193,0.78538648,0.7,0.011180124,0.5,0.46875
phishtank,6,notificationkzebi.com,0.097315436,0.272452069,0.080210168,0,0.7,0.060869565,0.5,0.636363636
phishtank,5.777777778,zoosummit.ru,0.6,0.6,0.070924644,0.6,0.7,0.034782609,0.5,0.6
phishtank,5.555555556,www.chikh-ali.com,0.412751678,0.065590313,0.074593946,0.729644717,0.7,0.060869565,0.5,0.555555556
phishtank,5.555555556,www.chikh-ali.com,0.412751678,0.065590313,0.074593946,0.729644717,0.7,0.060869565,0.5,0.555555556
phishtank,5.555555556,chikh-ali.com,0.412751678,0.065590313,0.062430394,0.729644717,0.7,0.060869565,0.5,0.692307692
phishtank,6,refundpaiment.com,0.6,0.6,0.057325158,0.6,0.7,0.060869565,0.5,0.764705882
phishtank,6,kadubeureum-serang.desa.id,0.6,0.6,0.055984456,0.6,0.7,0.6,0.5,0.423076923
phishtank,5.444444444,duniafan.com,0.3098434,0.066599395,0.054808645,0.6,0.7,0.060869565,0.5,0.75
phishtank,6.222222222,recover-paypal.com,0.6,0.049445005,0.06517458,0.78538648,0.7,0.060869565,0.5,0.611111111
phishtank,6.444444444,ad69e733ebae8d264bccaa38d68830e8.webredirect.org,0.6,0.6,0.618135001,0.6,0.7,0.01863354,0.5,0.733333333
phishtank,6,paleokastritsa-k7.mywire.org,0.6,0.6,0.136982134,0.6,0.7,0.01863354,0.5,0.7
phishtank,5.666666667,arks.ganeshasolutionz.in,0.097315436,0.272452069,0.069191991,0,0.7,0.028571429,0.5,0.5
phishtank,5.777777778,zionhighschools.com,0.161073826,0.031281534,0.072458378,0.122601732,0.7,0.060869565,0.5,0.684210526
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,5.666666667,hamt.jp,0.6,0.6,0.067680131,0.6,0.7,0.023602484,0.5,0.714285714
phishtank,5.666666667,hamt.jp,0.6,0.6,0.067680131,0.6,0.7,0.023602484,0.5,0.714285714
phishtank,5.666666667,hamt.jp,0.6,0.6,0.067680131,0.6,0.7,0.023602484,0.5,0.714285714
phishtank,5.666666667,shopbundlebee.com,0.097315436,0.272452069,0.049806379,0,0.6,0.060869565,0.5,0.647058824
phishtank,5.555555556,www.chikh-ali.com,0.412751678,0.065590313,0.074593946,0.729644717,0.7,0.060869565,0.5,0.555555556
phishtank,5.555555556,www.chikh-ali.com,0.412751678,0.065590313,0.074593946,0.729644717,0.7,0.060869565,0.5,0.555555556
phishtank,6.111111111,verinit166.com,0.6,0.6,0.250946782,0.6,0.6,0.060869565,0.5,0.642857143
phishtank,6.111111111,verinit166.com,0.6,0.6,0.250946782,0.6,0.6,0.060869565,0.5,0.642857143
phishtank,5.777777778,hindikavikssoni.com,0.6,0.486377397,0.06266623,0.6,0.7,0.060869565,0.5,0.631578947
phishtank,5.777777778,www.thelogodept.com,0.6,0.049445005,0.05936292,0.78538648,0.5,0.060869565,0.5,0.578947368
phishtank,6,vampastla.000webhostapp.com,0.6,0.6,0.144249571,0.6,0.7,0.060869565,0.5,0.62962963
phishtank,6,swrnotificationsoshmobile.webnode.ro,0.6,0.6,0.058324835,0.6,0.7,0.002484472,0.5,0.444444444
phishtank,6,hstsshj.000webhostapp.com,0.6,0.6,0.156093264,0.6,0.7,0.060869565,0.5,0.68
phishtank,5.333333333,blowiest-stowage.000webhostapp.com,0.6,0.6,0.137260112,0.6,0.7,0.060869565,0.5,0
phishtank,5.444444444,www.aottoim.com,0.387024609,0.529767911,0.047524431,0.6,0.7,0.060869565,0.5,0.6
phishtank,5.444444444,www.aottoim.com,0.387024609,0.529767911,0.047524431,0.6,0.7,0.060869565,0.5,0.6
phishtank,6.222222222,niko.lv,0.6,0.6,0.054042551,0.6,0.7,0.001242236,0.5,0.714285714
phishtank,6.222222222,niko.lv,0.6,0.6,0.054042551,0.6,0.7,0.001242236,0.5,0.714285714
phishtank,6.111111111,myrnd.info,0.097315436,0.272452069,0.058971344,0,0.7,0.093167702,0.5,0.666666667
phishtank,5.222222222,www.paullemmerick.com,0.6,0.457114026,0.063152812,0.6,0.3,0.060869565,0.5,0.571428571
phishtank,6.555555556,izishop.info,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692
phishtank,6.555555556,izishop.info,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692
phishtank,6.555555556,izishop.info,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692
phishtank,6.555555556,izigroup.info,0.6,0.049445005,0.08169983,0.78538648,0.7,0.093167702,0.5,0.615384615
phishtank,5.555555556,shopbundlebee.com,0.097315436,0.272452069,0.049806379,0,0.5,0.060869565,0.5,0.647058824
phishtank,5.777777778,opticasotojoyeria.com,0.6,0.6,0.060036922,0.122601732,0.6,0.060869565,0.5,0.666666667
phishtank,5.777777778,opticasotojoyeria.com,0.6,0.6,0.060036922,0.122601732,0.6,0.060869565,0.5,0.666666667
phishtank,6.222222222,atendimento-sac-pg.joomla.com,0.097315436,0.272452069,0.068712939,0,0.7,0.060869565,0.5,0.833333333
phishtank,6.222222222,atendimento-sac-pg.joomla.com,0.097315436,0.272452069,0.068712939,0,0.7,0.060869565,0.5,0.833333333
phishtank,6.222222222,help.mac-us-111.live,0.6,0.6,0.115901059,0.6,0.7,0.29068323,0.5,0.45
phishtank,6.222222222,atendimento-pg-series.joomla.com,0.097315436,0.272452069,0.066138649,0,0.7,0.060869565,0.5,0.833333333
phishtank,6.222222222,atendimento-sac-pg.joomla.com,0.097315436,0.272452069,0.068712939,0,0.7,0.060869565,0.5,0.833333333
phishtank,7.222222222,173.232.146.30,0.6,0.049445005,0.664482046,0.78538648,0.7,0.6,0.5,0.4
phishtank,5.888888889,mrhydra.com,0.097315436,0.272452069,0.052783327,0,0.7,0.060869565,0.5,0.75
phishtank,6.333333333,facebookfriends.robertholiveira.com.br,0.6,0.6,0.063581581,0.6,0.7,0.6,0.5,0.5
phishtank,5.666666667,12stepcds.com,0.6,0.39556004,0.115343013,0.415891539,0.7,0.060869565,0.5,0.692307692
phishtank,5.666666667,12stepcds.com,0.6,0.39556004,0.115343013,0.415891539,0.7,0.060869565,0.5,0.692307692
phishtank,6.111111111,spacegame.ml,0.6,0.6,0.037977606,0.6,0.7,0.336645963,0.5,0.583333333
phishtank,5.444444444,mobilepresentepravoce.com,0.6,0.39556004,0.050640376,0.415891539,0.7,0.060869565,0.5,0.64
phishtank,5.444444444,mobilepresentepravoce.com,0.6,0.39556004,0.050640376,0.415891539,0.7,0.060869565,0.5,0.64
phishtank,5.888888889,itclas30horas-personalite.com,0.6,0.638748739,0.141466738,0.6,0.7,0.060869565,0.5,0.517241379
phishtank,5.777777778,www.zonamasa.com,0.6,0.39556004,0.080303847,0.415891539,0.7,0.060869565,0.5,0.625
phishtank,6,www.sastaservices.com,0.097315436,0.272452069,0.059547319,0,0.7,0.060869565,0.5,0.666666667
phishtank,6.333333333,www.decifra.com.br,0.6,0.6,0.065291178,0.6,0.7,0.6,0.5,0.666666667
phishtank,5.777777778,zoosummit.ru,0.6,0.6,0.070924644,0.6,0.7,0.034782609,0.5,0.6
phishtank,6.222222222,www.nafora.com.sa,0.6,0.6,0.057488869,0.6,0.7,0.6,0.5,0.588235294
phishtank,6.111111111,www.communityreview.info,0.6,0.6,0.078204735,0.6,0.7,0.093167702,0.5,0.5
phishtank,6.333333333,sempreaberto.com.br,0.6,0.6,0.03640326,0.6,0.7,0.6,0.5,0.789473684
phishtank,6.333333333,sempreaberto.com.br,0.6,0.6,0.03640326,0.6,0.7,0.6,0.5,0.789473684
phishtank,5.444444444,christophermadden.uk,0.6,0.6,0.059830314,0.6,0.7,0.011180124,0.5,0.6
phishtank,5.888888889,peruanatravel.com,0.097315436,0.272452069,0.051805062,0,0.7,0.060869565,0.5,0.705882353
phishtank,5.777777778,nowskins.com,0.097315436,0.272452069,0.053950666,0,0.6,0.060869565,0.5,0.769230769
phishtank,5.777777778,miguelseychelles.com,0.6,0.6,0.050969266,0.6,0.7,0.060869565,0.5,0.65
phishtank,5.777777778,labanquepostalevoscompteslabanquepostalebizspro.com,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902
phishtank,5.777777778,labanquepostalevoscompteslabanquepostalebizspro.com,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902
phishtank,5.444444444,ddt.yaguo.ru,0.6,0.6,0.04485906,0.6,0.7,0.034782609,0.5,0.5
phishtank,5.555555556,chikh-ali.com,0.412751678,0.065590313,0.062430394,0.729644717,0.7,0.060869565,0.5,0.692307692
phishtank,6.111111111,pp-review-form.com,0.6,0.6,0.081114317,0.6,0.7,0.060869565,0.5,0.722222222
phishtank,5.888888889,news-dd.com,0.6,0.166498486,0.065502361,0.801775555,0.7,0.060869565,0.5,0.75
phishtank,5.888888889,news-dd.com,0.6,0.166498486,0.065502361,0.801775555,0.7,0.060869565,0.5,0.75
phishtank,6.777777778,exodus.io98741.ml,0.6,0.6,0.573485236,0.6,0.7,0.336645963,0.5,0.529411765
phishtank,6.777777778,exodus.io98741.ml,0.6,0.6,0.573485236,0.6,0.7,0.336645963,0.5,0.529411765
phishtank,6,appvalidation2020.autolineesmec.xyz,0.6,0.166498486,0.193467267,0.801775555,0.7,0.048447205,0.5,0.529411765
phishtank,6.222222222,asefe.xyz,0.097315436,0.272452069,0.160461262,0,0.7,0.048447205,0.5,0.6
phishtank,5.777777778,cristianaradiofm.com,0.6,0.6,0.050301668,0.6,0.7,0.060869565,0.5,0.65
phishtank,6.5,optest0.hot-profile.com,1.326621924,0.413723512,0.105245426,0.6,0.7,0.060869565,0.5,0.75
phishtank,5.777777778,afrikmania.weloobe.com,0.097315436,0.272452069,0.060563568,0,0.7,0.060869565,0.5,0.545454545
phishtank,5.777777778,afrikmania.weloobe.com,0.097315436,0.272452069,0.060563568,0,0.7,0.060869565,0.5,0.545454545
phishtank,5.666666667,broad-medicine.com,0.6,0.6,0.054063534,0.6,0.6,0.060869565,0.5,0.722222222
phishtank,6.333333333,www.yoho.com.tw,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667
phishtank,6.333333333,www.yoho.com.tw,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667
phishtank,6.333333333,www.yoho.com.tw,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667
phishtank,6.333333333,www.yoho.com.tw,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667
phishtank,6.333333333,www.yoho.com.tw,0.6,0.6,0.058015423,0.6,0.7,0.6,0.5,0.666666667
phishtank,6,bcpzonasegurabeta.vipbcp.xyz,0.6,0.049445005,0.125498479,0.78538648,0.7,0.048447205,0.5,0.392857143
phishtank,6.222222222,giveskins1x.fun,0.6,0.6,0.147914771,0.6,0.7,0.086956522,0.5,0.533333333
phishtank,6,linkednotes.info,0.6,0.6,0.05142291,0.6,0.7,0.093167702,0.5,0.625
phishtank,6.111111111,nab.com.au.nabsecure.services,0.6,0.049445005,0.047565679,0.78538648,0.7,0.050931677,0.5,0.611111111
phishtank,6.222222222,mojozone53.com,0.6,0.6,0.299073267,0.6,0.6,0.060869565,0.5,0.714285714
phishtank,6.555555556,diyar.uz,0.6,0.6,0.091614702,0.6,0.7,0.001242236,0.5,0.75
phishtank,6.222222222,recover-paypal.com,0.6,0.049445005,0.06517458,0.78538648,0.7,0.060869565,0.5,0.611111111
phishtank,6.222222222,recover-paypal.com,0.6,0.049445005,0.06517458,0.78538648,0.7,0.060869565,0.5,0.611111111
phishtank,6.333333333,mallika.biz,0.097315436,0.272452069,0.078608668,0,0.7,0.166459627,0.5,0.636363636
phishtank,6.333333333,mallika.biz,0.097315436,0.272452069,0.078608668,0,0.7,0.166459627,0.5,0.636363636
phishtank,6.333333333,mallika.biz,0.097315436,0.272452069,0.078608668,0,0.7,0.166459627,0.5,0.636363636
phishtank,6.111111111,yourecofamily.com,0.6,0.049445005,0.060823171,0.78538648,0.7,0.060869565,0.5,0.647058824
phishtank,5.222222222,ramrokaam.com,0.3098434,0.066599395,0.03786452,0.6,0.7,0.060869565,0.5,0.692307692
phishtank,5.222222222,ramrokaam.com,0.3098434,0.066599395,0.03786452,0.6,0.7,0.060869565,0.5,0.692307692
phishtank,6,medienschmiede-sander.de,0.6,0.6,0.051973237,0.6,0.7,0.002484472,0.5,0.541666667
phishtank,6,medienschmiede-sander.de,0.6,0.6,0.051973237,0.6,0.7,0.002484472,0.5,0.541666667
phishtank,5.666666667,bruninglandscapeltd.com,0.6,0.457114026,0.052520672,0.6,0.7,0.060869565,0.5,0.608695652
phishtank,5.777777778,miguelseychelles.com,0.6,0.6,0.050969266,0.6,0.7,0.060869565,0.5,0.65
phishtank,5.888888889,estado-verify.com,0.6,0.39556004,0.079086919,0.415891539,0.7,0.060869565,0.5,0.705882353
phishtank,5.888888889,sjr-photo.com,0.161073826,0.031281534,0.074393003,0.122601732,0.7,0.060869565,0.5,0.714285714
phishtank,5.666666667,d942m.weblium.site,0.6,0.6,0.311829159,0.6,0.3,0.029813665,0.5,0.666666667
phishtank,5.333333333,ssl.tobecolored.com,0.097315436,0.272452069,0.038059305,0,0.3,0.060869565,0.5,0.631578947
phishtank,5.777777778,gabungchatwhatsapp2020.ygto.com,0.3098434,0.066599395,0.158332054,0.6,0.7,0.060869565,0.5,0.777777778
phishtank,5.777777778,gabungchatwhatsapp2020.ygto.com,0.3098434,0.066599395,0.158332054,0.6,0.7,0.060869565,0.5,0.777777778
phishtank,6.333333333,ndt-college.kz,0.6,0.6,0.093385767,0.6,0.7,0,0.5,0.625
phishtank,5.888888889,erodemithra.com,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667
phishtank,5.888888889,erodemithra.com,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667
phishtank,5.888888889,erodemithra.com,0.097315436,0.272452069,0.04374299,0,0.7,0.060869565,0.5,0.666666667
phishtank,5.444444444,marmaladedigital.in,0.6,0.6,0.039685641,0.6,0.7,0.028571429,0.5,0.631578947
phishtank,5.333333333,atefnet.com,0.6,0.457114026,0.046760633,0.6,0.3,0.060869565,0.5,0.75
phishtank,5.333333333,atefnet.com,0.6,0.457114026,0.046760633,0.6,0.3,0.060869565,0.5,0.75
phishtank,5.666666667,zoosummit.ru,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6
phishtank,5.666666667,zoosummit.ru,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6
phishtank,5.666666667,zoosummit.ru,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6
phishtank,5.666666667,zoosummit.ru,0.6,0.6,0.070924644,0.6,0.6,0.034782609,0.5,0.6
phishtank,5.777777778,www.zonamasa.com,0.6,0.39556004,0.080303847,0.415891539,0.7,0.060869565,0.5,0.625
phishtank,6.888888889,vitalsource.info,0.6,0.049445005,0.060946536,0.78538648,0.7,0.093167702,0.5,1
phishtank,5.666666667,bruninglandscapeltd.com,0.6,0.457114026,0.052520672,0.6,0.7,0.060869565,0.5,0.608695652
phishtank,5.444444444,ddt.yaguo.ru,0.6,0.6,0.04485906,0.6,0.7,0.034782609,0.5,0.5
phishtank,6.111111111,three.gb-uk.co.uk,0.6,0.6,0.061210729,0.6,0.5,0.6,0.5,0.647058824
phishtank,6.111111111,three.gb-uk.co.uk,0.6,0.6,0.061210729,0.6,0.5,0.6,0.5,0.647058824
phishtank,6.444444444,445d337b5cd5de476f99333df6b0c2a7.webredirect.org,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333
phishtank,6.444444444,445d337b5cd5de476f99333df6b0c2a7.webredirect.org,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333
phishtank,6.222222222,amigos.com.pt,0.6,0.6,0.03700063,0.6,0.7,0.6,0.5,0.692307692
phishtank,6.666666667,cta-001.cf,0.6,0.6,0.211956284,0.6,0.7,0.332919255,0.5,0.5
phishtank,6.222222222,u1037725.cp.regruhosting.ru,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625
phishtank,6.222222222,u1037725.cp.regruhosting.ru,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625
phishtank,6.222222222,u1037725.cp.regruhosting.ru,0.6,0.6,0.389149204,0.6,0.7,0.034782609,0.5,0.625
phishtank,5.333333333,espaceclientv1.fr,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211
phishtank,5.555555556,oaktrim.com,0.6,0.39556004,0.043063665,0.415891539,0.7,0.060869565,0.5,0.727272727
phishtank,6,bitskims.com,0.6,0.166498486,0.044255252,0.801775555,0.7,0.060869565,0.5,0.916666667
phishtank,5.333333333,espaceclientv1.fr,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211
phishtank,5.777777778,nowskins.com,0.097315436,0.272452069,0.053950666,0,0.6,0.060869565,0.5,0.769230769
phishtank,5.333333333,espaceclientv1.fr,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211
phishtank,6.444444444,445d337b5cd5de476f99333df6b0c2a7.webredirect.org,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333
phishtank,6,paleokastritsa-k7.mywire.org,0.6,0.6,0.136982134,0.6,0.7,0.01863354,0.5,0.7
phishtank,6.444444444,445d337b5cd5de476f99333df6b0c2a7.webredirect.org,0.6,0.6,0.720593404,0.6,0.7,0.01863354,0.5,0.733333333
phishtank,5.888888889,peruanatravel.com,0.097315436,0.272452069,0.051805062,0,0.7,0.060869565,0.5,0.705882353
phishtank,5.888888889,peruanatravel.com,0.097315436,0.272452069,0.051805062,0,0.7,0.060869565,0.5,0.705882353
phishtank,6.222222222,www.nafora.com.sa,0.6,0.6,0.057488869,0.6,0.7,0.6,0.5,0.588235294
phishtank,6.222222222,amigos.com.pt,0.6,0.6,0.03700063,0.6,0.7,0.6,0.5,0.692307692
phishtank,6.222222222,amigos.com.pt,0.6,0.6,0.03700063,0.6,0.7,0.6,0.5,0.692307692
phishtank,5.666666667,apps.modernstudioart.com,0.6,0.6,0.044849488,0.6,0.7,0.060869565,0.5,0.541666667
phishtank,5.777777778,labanquepostalevoscompteslabanquepostalebizspro.com,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902
phishtank,5.777777778,labanquepostalevoscompteslabanquepostalebizspro.com,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902
phishtank,5.777777778,labanquepostalevoscompteslabanquepostalebizspro.com,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902
phishtank,5.777777778,labanquepostalevoscompteslabanquepostalebizspro.com,0.6,0.6,0.129480005,0.6,0.7,0.060869565,0.5,0.37254902
phishtank,5.666666667,villasakuraubud.com,0.6,0.6,0.061812252,0.6,0.7,0.060869565,0.5,0.578947368
phishtank,5.666666667,villasakuraubud.com,0.6,0.6,0.061812252,0.6,0.7,0.060869565,0.5,0.578947368
phishtank,5.666666667,villasakuraubud.com,0.6,0.6,0.061812252,0.6,0.7,0.060869565,0.5,0.578947368
phishtank,5.333333333,espaceclientv1.fr,0.6,0.6,0.090118736,0.6,0.7,0.01242236,0.5,0.473684211
phishtank,6,www.livevgm.com,0.097315436,0.272452069,0.070765589,0,0.7,0.060869565,0.5,0.6
phishtank,6,www.livevgm.com,0.097315436,0.272452069,0.070765589,0,0.7,0.060869565,0.5,0.6
phishtank,4.555555556,storage.googleapis.com,0.6,0.6,0.037753316,0.6,0.3,0.060869565,0.5,0
phishtank,6.555555556,radioabbasfm.com.br,0.6,0.6,0.048061953,0.6,0.7,0.6,0.5,0.842105263
phishtank,5.222222222,marchencfo.ru.com,0.6,0.6,0.05363611,0.6,0.3,0.060869565,0.5,0.611111111
phishtank,6.555555556,izishop.info,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692
phishtank,6.555555556,izishop.info,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692
phishtank,6.555555556,izishop.info,0.6,0.049445005,0.082786143,0.78538648,0.7,0.093167702,0.5,0.692307692
phishtank,5.777777778,gov.hmrc.apply-rebate.uk,0.6,0.049445005,0.074887801,0.78538648,0.7,0.011180124,0.5,0.473684211
phishtank,5.777777778,gov.hmrc.apply-rebate.uk,0.6,0.049445005,0.074887801,0.78538648,0.7,0.011180124,0.5,0.473684211
phishtank,6,dronemagix.com,0.097315436,0.272452069,0.095950178,0,0.6,0.060869565,0.5,0.714285714
phishtank,6.555555556,izigroup.info,0.6,0.049445005,0.08169983,0.78538648,0.7,0.093167702,0.5,0.615384615
phishtank,5.111111111,spatialsys.com.ru,0.6,0.6,0.04604834,0.6,0.3,0.034782609,0.5,0.647058824
phishtank,6.222222222,efs.co.rs,0.6,0.6,0.039418155,0.6,0.7,0.6,0.5,0.666666667
phishtank,5.666666667,fotoblad.com,0.161073826,0.031281534,0.05128853,0.122601732,0.7,0.060869565,0.5,0.75
phishtank,5.666666667,fotoblad.com,0.161073826,0.031281534,0.05128853,0.122601732,0.7,0.060869565,0.5,0.75
phishtank,6,gueriniarmi.it,0.6,0.6,0.035116401,0.6,0.7,0.001242236,0.5,0.571428571
phishtank,5.888888889,w2nossomundoporelas.com,0.097315436,0.272452069,0.077738276,0,0.7,0.060869565,0.5,0.52173913
phishtank,5.444444444,receba-emcasa-bahianinho.com,0.097315436,0.272452069,0.055881542,0,0.6,0.060869565,0.5,0.464285714
phishtank,5.555555556,resgateseuspontos.com.br.co25359.tmweb.ru,0.6,0.6,0.285287234,0.6,0.7,0.034782609,0.5,0
phishtank,6.444444444,bcpzonasegurabeta.viabcp.com.entrepreneur.pe,0.6,0.6,0.065348985,0.6,0.7,0.003726708,0.5,1
phishtank,6.666666667,azulvbrasil.com.br,0.6,0.6,0.079611875,0.6,0.7,0.6,0.5,0.789473684
phishtank,5.444444444,wdestaques11.em-qualquer-lugar.shop,0.6,0.39556004,0.198371769,0.415891539,0.7,0.008695652,0.5,0.409090909
phishtank,6.666666667,www.amazon.co.jp.wfd1gr2ed4eg9fdadhs.buzz,0.6,0.166498486,0.279614121,0.801775555,0.7,1,0.5,0.416666667
phishtank,6,updateappcaixa.com,0.6,0.6,0.087661014,0.6,0.7,0.060869565,0.5,0.64
phishtank,4.888888889,www.ime.uff.br,0.6,0.6,0.065325884,0.6,0.7,0.019875776,0.5,0
phishtank,5.333333333,ppl-acc-recovery.000webhostapp.com,0.6,0.6,0.148406936,0.6,0.7,0.060869565,0.5,0
phishtank,5.333333333,u12787335.ct.sendgrid.net,0.097315436,0.272452069,0.481524389,0,0.3,0.058385093,0.5,0
